cbsa,state_code,zip,state_abrv,cbsa_name,zipname,pop10
24500,30,59472,MT,"Great Falls, MT (Metro)","Sand Coulee, MT",657
24500,30,59477,MT,"Great Falls, MT (Metro)","Simms, MT",521
24500,30,59480,MT,"Great Falls, MT (Metro)","Stockett, MT",383
24500,30,59483,MT,"Great Falls, MT (Metro)","Sun River, MT",530
24500,30,59485,MT,"Great Falls, MT (Metro)","Ulm, MT",705
24500,30,59487,MT,"Great Falls, MT (Metro)","Vaughn, MT",1204
24540,8,80504,CO,"Greeley, CO (Metro)","Longmont, CO",18725
24540,8,80513,CO,"Greeley, CO (Metro)","Berthoud, CO",742
24540,8,80514,CO,"Greeley, CO (Metro)","Dacono, CO",4106
24540,8,80516,CO,"Greeley, CO (Metro)","Erie, CO",11774
24540,8,80520,CO,"Greeley, CO (Metro)","Firestone, CO",1498
24540,8,80524,CO,"Greeley, CO (Metro)","Fort Collins, CO",589
24540,8,80530,CO,"Greeley, CO (Metro)","Frederick, CO",3790
24540,8,80534,CO,"Greeley, CO (Metro)","Johnstown, CO",10497
24540,8,80537,CO,"Greeley, CO (Metro)","Loveland, CO",133
24540,8,80542,CO,"Greeley, CO (Metro)","Mead, CO",3631
24540,8,80543,CO,"Greeley, CO (Metro)","Milliken, CO",5887
24540,8,80546,CO,"Greeley, CO (Metro)","Severance, CO",149
24540,8,80549,CO,"Greeley, CO (Metro)","Wellington, CO",230
24540,8,80550,CO,"Greeley, CO (Metro)","Windsor, CO",17953
24540,8,80603,CO,"Greeley, CO (Metro)","Brighton, CO",7126
24540,8,80610,CO,"Greeley, CO (Metro)","Ault, CO",2791
24540,8,80611,CO,"Greeley, CO (Metro)","Briggsdale, CO",659
24540,8,80612,CO,"Greeley, CO (Metro)","Carr, CO",319
24540,8,80615,CO,"Greeley, CO (Metro)","Eaton, CO",7482
24540,8,80620,CO,"Greeley, CO (Metro)","Evans, CO",17775
24540,8,80621,CO,"Greeley, CO (Metro)","Fort Lupton, CO",12079
24540,8,80622,CO,"Greeley, CO (Metro)","Galeton, CO",268
24540,8,80623,CO,"Greeley, CO (Metro)","Gilcrest, CO",1028
24540,8,80624,CO,"Greeley, CO (Metro)","Gill, CO",946
24540,8,80631,CO,"Greeley, CO (Metro)","Greeley, CO",48603
24540,8,80634,CO,"Greeley, CO (Metro)","Greeley, CO",52861
24540,8,80642,CO,"Greeley, CO (Metro)","Hudson, CO",3406
24540,8,80643,CO,"Greeley, CO (Metro)","Keenesburg, CO",2635
24540,8,80644,CO,"Greeley, CO (Metro)","Kersey, CO",2989
24540,8,80645,CO,"Greeley, CO (Metro)","La Salle, CO",3905
24540,8,80648,CO,"Greeley, CO (Metro)","Nunn, CO",1001
24540,8,80649,CO,"Greeley, CO (Metro)","Orchard, CO",123
24540,8,80650,CO,"Greeley, CO (Metro)","Pierce, CO",1432
24540,8,80651,CO,"Greeley, CO (Metro)","Platteville, CO",4176
24540,8,80652,CO,"Greeley, CO (Metro)","Roggen, CO",574
24540,8,80654,CO,"Greeley, CO (Metro)","Wiggins, CO",14
24540,8,80729,CO,"Greeley, CO (Metro)","Grover, CO",540
24540,8,80742,CO,"Greeley, CO (Metro)","New Raymer, CO",225
24540,8,80754,CO,"Greeley, CO (Metro)","Stoneham, CO",164
24580,55,54101,WI,"Green Bay, WI (Metro)","Abrams, WI",2751
24580,55,54110,WI,"Green Bay, WI (Metro)","Brillion, WI",123
24580,55,54111,WI,"Green Bay, WI (Metro)","Cecil, WI",74
24580,55,54112,WI,"Green Bay, WI (Metro)","Coleman, WI",419
24580,55,54114,WI,"Green Bay, WI (Metro)","Crivitz, WI",273
24580,55,54115,WI,"Green Bay, WI (Metro)","De Pere, WI",39131
24580,55,54124,WI,"Green Bay, WI (Metro)","Gillett, WI",3601
24580,55,54126,WI,"Green Bay, WI (Metro)","Greenleaf, WI",3610
24580,55,54130,WI,"Green Bay, WI (Metro)","Kaukauna, WI",898
24580,55,54137,WI,"Green Bay, WI (Metro)","Krakow, WI",356
24580,55,54138,WI,"Green Bay, WI (Metro)","Lakewood, WI",821
24580,55,54139,WI,"Green Bay, WI (Metro)","Lena, WI",3059
24580,55,54141,WI,"Green Bay, WI (Metro)","Little Suamico, WI",2549
24580,55,54149,WI,"Green Bay, WI (Metro)","Mountain, WI",1184
24580,55,54153,WI,"Green Bay, WI (Metro)","Oconto, WI",7252
24580,55,54154,WI,"Green Bay, WI (Metro)","Oconto Falls, WI",5315
24580,55,54155,WI,"Green Bay, WI (Metro)","Hobart, WI",3706
24580,55,54157,WI,"Green Bay, WI (Metro)","Peshtigo, WI",8
24580,55,54161,WI,"Green Bay, WI (Metro)","Pound, WI",1013
24580,55,54162,WI,"Green Bay, WI (Metro)","Pulaski, WI",6381
24580,55,54165,WI,"Green Bay, WI (Metro)","Seymour, WI",60
24580,55,54171,WI,"Green Bay, WI (Metro)","Sobieski, WI",3362
24580,55,54173,WI,"Green Bay, WI (Metro)","Suamico, WI",4095
24580,55,54174,WI,"Green Bay, WI (Metro)","Suring, WI",2836
24580,55,54175,WI,"Green Bay, WI (Metro)","Townsend, WI",1018
24580,55,54180,WI,"Green Bay, WI (Metro)","Wrightstown, WI",2710
24580,55,54201,WI,"Green Bay, WI (Metro)","Algoma, WI",5190
24580,55,54205,WI,"Green Bay, WI (Metro)","Casco, WI",2112
24580,55,54208,WI,"Green Bay, WI (Metro)","Denmark, WI",5523
24580,55,54213,WI,"Green Bay, WI (Metro)","Forestville, WI",65
24580,55,54216,WI,"Green Bay, WI (Metro)","Kewaunee, WI",6276
24580,55,54217,WI,"Green Bay, WI (Metro)","Luxemburg, WI",7001
24580,55,54229,WI,"Green Bay, WI (Metro)","New Franken, WI",4306
24580,55,54301,WI,"Green Bay, WI (Metro)","Allouez, WI",22742
24580,55,54302,WI,"Green Bay, WI (Metro)","Green Bay, WI",30611
24580,55,54303,WI,"Green Bay, WI (Metro)","Green Bay, WI",27041
24580,55,54304,WI,"Green Bay, WI (Metro)","Green Bay, WI",28153
24580,55,54307,WI,"Green Bay, WI (Metro)","Allouez, WI",1092
24580,55,54311,WI,"Green Bay, WI (Metro)","Green Bay, WI",33580
24580,55,54313,WI,"Green Bay, WI (Metro)","Howard, WI",35872
24580,55,54491,WI,"Green Bay, WI (Metro)","White Lake, WI",72
24580,55,99999,WI,"Green Bay, WI (Metro)",99999,0
24620,47,37616,TN,"Greeneville, TN (Micro)","Afton, TN",4874
24620,47,37641,TN,"Greeneville, TN (Micro)","Chuckey, TN",6747
24620,47,37656,TN,"Greeneville, TN (Micro)","Fall Branch, TN",818
24620,47,37681,TN,"Greeneville, TN (Micro)","Limestone, TN",1706
24620,47,37711,TN,"Greeneville, TN (Micro)","Bulls Gap, TN",1535
24620,47,37743,TN,"Greeneville, TN (Micro)","Greeneville, TN",25546
24620,47,37745,TN,"Greeneville, TN (Micro)","Greeneville, TN",18401
24620,47,37809,TN,"Greeneville, TN (Micro)","Midway, TN",2278
24620,47,37810,TN,"Greeneville, TN (Micro)","Mohawk, TN",1928
24620,47,37818,TN,"Greeneville, TN (Micro)","Mosheim, TN",4998
24640,25,1002,MA,"Greenfield Town, MA (Micro)","Amherst Center, MA",281
24640,25,1039,MA,"Greenfield Town, MA (Micro)","Haydenville, MA",202
24640,25,1054,MA,"Greenfield Town, MA (Micro)","Leverett, MA",1851
24640,25,1072,MA,"Greenfield Town, MA (Micro)","Shutesbury, MA",1478
24640,25,1093,MA,"Greenfield Town, MA (Micro)","Whately, MA (PO Boxes)",325
24640,25,1301,MA,"Greenfield Town, MA (Micro)","Greenfield Town, MA",17700
24640,25,1330,MA,"Greenfield Town, MA (Micro)","Ashfield, MA",1506
24640,25,1337,MA,"Greenfield Town, MA (Micro)","Bernardston, MA",2596
24640,25,1338,MA,"Greenfield Town, MA (Micro)","Buckland, MA",187
24640,25,1339,MA,"Greenfield Town, MA (Micro)","Charlemont, MA",1438
24640,25,1340,MA,"Greenfield Town, MA (Micro)","Colrain, MA",1701
24640,25,1341,MA,"Greenfield Town, MA (Micro)","Conway, MA",1833
24640,25,1342,MA,"Greenfield Town, MA (Micro)","Deerfield, MA",1492
24640,25,1344,MA,"Greenfield Town, MA (Micro)","Erving, MA",1498
24640,25,1346,MA,"Greenfield Town, MA (Micro)","Heath, MA",533
24640,25,1347,MA,"Greenfield Town, MA (Micro)","Lake Pleasant, MA (PO Boxes)",166
24640,25,1349,MA,"Greenfield Town, MA (Micro)","Millers Falls, MA",1091
24640,25,1350,MA,"Greenfield Town, MA (Micro)","Monroe Bridge, MA (PO Boxes)",121
24640,25,1351,MA,"Greenfield Town, MA (Micro)","Montague, MA",2270
24640,25,1354,MA,"Greenfield Town, MA (Micro)","Gill, MA",1500
24640,25,1355,MA,"Greenfield Town, MA (Micro)","New Salem, MA",878
24640,25,1360,MA,"Greenfield Town, MA (Micro)","Northfield, MA",3032
24640,25,1364,MA,"Greenfield Town, MA (Micro)","Orange, MA",7969
24640,25,1367,MA,"Greenfield Town, MA (Micro)","Rowe, MA",522
24640,25,1370,MA,"Greenfield Town, MA (Micro)","Shelburne Falls, MA",4084
24640,25,1373,MA,"Greenfield Town, MA (Micro)","South Deerfield, MA",4600
24640,25,1375,MA,"Greenfield Town, MA (Micro)","Sunderland, MA",3684
24640,25,1376,MA,"Greenfield Town, MA (Micro)","Turners Falls, MA",5247
24640,25,1378,MA,"Greenfield Town, MA (Micro)","Warwick, MA",774
24640,25,1379,MA,"Greenfield Town, MA (Micro)","Wendell, MA",813
24660,37,27025,NC,"Greensboro-High Point, NC (Metro)","Madison, NC",8862
24660,37,27027,NC,"Greensboro-High Point, NC (Metro)","Mayodan, NC",4385
24660,37,27048,NC,"Greensboro-High Point, NC (Metro)","Stoneville, NC",8609
24660,37,27203,NC,"Greensboro-High Point, NC (Metro)","Asheboro, NC",21108
24660,37,27205,NC,"Greensboro-High Point, NC (Metro)","Asheboro, NC",33216
24660,37,27208,NC,"Greensboro-High Point, NC (Metro)","Bennett, NC",575
24660,37,27214,NC,"Greensboro-High Point, NC (Metro)","Browns Summit, NC",10294
24660,37,27215,NC,"Greensboro-High Point, NC (Metro)","Burlington, NC",1430
24660,37,27233,NC,"Greensboro-High Point, NC (Metro)","Climax, NC",3390
24660,37,27235,NC,"Greensboro-High Point, NC (Metro)","Colfax, NC",4136
24660,37,27239,NC,"Greensboro-High Point, NC (Metro)","Denton, NC",2415
24660,37,27244,NC,"Greensboro-High Point, NC (Metro)","Elon, NC",369
24660,37,27248,NC,"Greensboro-High Point, NC (Metro)","Franklinville, NC",4524
24660,37,27249,NC,"Greensboro-High Point, NC (Metro)","Gibsonville, NC",8503
24660,37,27260,NC,"Greensboro-High Point, NC (Metro)","High Point, NC",24023
24660,37,27262,NC,"Greensboro-High Point, NC (Metro)","High Point, NC",22409
24660,37,27263,NC,"Greensboro-High Point, NC (Metro)","Archdale, NC",21414
24660,37,27265,NC,"Greensboro-High Point, NC (Metro)","High Point, NC",38584
24660,37,27282,NC,"Greensboro-High Point, NC (Metro)","High Point, NC",15906
24660,37,27283,NC,"Greensboro-High Point, NC (Metro)","Julian, NC",3141
24660,37,27284,NC,"Greensboro-High Point, NC (Metro)","Kernersville, NC",2522
24660,37,27288,NC,"Greensboro-High Point, NC (Metro)","Eden, NC",24071
24660,37,27292,NC,"Greensboro-High Point, NC (Metro)","Lexington, NC",60
24660,37,27298,NC,"Greensboro-High Point, NC (Metro)","Liberty, NC",7838
24660,37,27301,NC,"Greensboro-High Point, NC (Metro)","Mc Leansville, NC",8750
24660,37,27310,NC,"Greensboro-High Point, NC (Metro)","Oak Ridge, NC",6710
24660,37,27311,NC,"Greensboro-High Point, NC (Metro)","Pelham, NC",534
24660,37,27313,NC,"Greensboro-High Point, NC (Metro)","Pleasant Garden, NC",6962
24660,37,27316,NC,"Greensboro-High Point, NC (Metro)","Ramseur, NC",6650
24660,37,27317,NC,"Greensboro-High Point, NC (Metro)","Randleman, NC",16959
24660,37,27320,NC,"Greensboro-High Point, NC (Metro)","Reidsville, NC",37280
24660,37,27325,NC,"Greensboro-High Point, NC (Metro)","Robbins, NC",38
24660,37,27326,NC,"Greensboro-High Point, NC (Metro)","Ruffin, NC",2683
24660,37,27341,NC,"Greensboro-High Point, NC (Metro)","Seagrove, NC",3488
24660,37,27344,NC,"Greensboro-High Point, NC (Metro)","Siler City, NC",288
24660,37,27350,NC,"Greensboro-High Point, NC (Metro)","Sophia, NC",6530
24660,37,27355,NC,"Greensboro-High Point, NC (Metro)","Staley, NC",2112
24660,37,27357,NC,"Greensboro-High Point, NC (Metro)","Stokesdale, NC",7887
24660,37,27358,NC,"Greensboro-High Point, NC (Metro)","Summerfield, NC",14075
24660,37,27360,NC,"Greensboro-High Point, NC (Metro)","Thomasville, NC",3538
24660,37,27370,NC,"Greensboro-High Point, NC (Metro)","Trinity, NC",15052
24660,37,27371,NC,"Greensboro-High Point, NC (Metro)","Troy, NC",209
24660,37,27377,NC,"Greensboro-High Point, NC (Metro)","Whitsett, NC",7104
24660,37,27401,NC,"Greensboro-High Point, NC (Metro)","Greensboro, NC",21932
24660,37,27403,NC,"Greensboro-High Point, NC (Metro)","Greensboro, NC",21958
24660,37,27405,NC,"Greensboro-High Point, NC (Metro)","Greensboro, NC",44567
24660,37,27406,NC,"Greensboro-High Point, NC (Metro)","Greensboro, NC",56458
24660,37,27407,NC,"Greensboro-High Point, NC (Metro)","Greensboro, NC",46242
24660,37,27408,NC,"Greensboro-High Point, NC (Metro)","Greensboro, NC",17296
24660,37,27409,NC,"Greensboro-High Point, NC (Metro)","Greensboro, NC",15621
24660,37,27410,NC,"Greensboro-High Point, NC (Metro)","Greensboro, NC",52388
24660,37,27455,NC,"Greensboro-High Point, NC (Metro)","Greensboro, NC",28706
24700,18,46156,IN,"Greensburg, IN (Micro)","Milroy, IN",11
24700,18,46173,IN,"Greensburg, IN (Micro)","Rushville, IN",260
24700,18,47006,IN,"Greensburg, IN (Micro)","Batesville, IN",30
24700,18,47240,IN,"Greensburg, IN (Micro)","Greensburg, IN",20575
24700,18,47244,IN,"Greensburg, IN (Micro)","Hartsville, IN",81
24700,18,47263,IN,"Greensburg, IN (Micro)","New Point, IN",236
24700,18,47272,IN,"Greensburg, IN (Micro)","St. Paul, IN",1324
24700,18,47283,IN,"Greensburg, IN (Micro)","Westport, IN",3223
24740,28,38701,MS,"Greenville, MS (Micro)","Greenville, MS",24187
24740,28,38703,MS,"Greenville, MS (Micro)","Greenville, MS",14456
24740,28,38722,MS,"Greenville, MS (Micro)","Arcola, MS",531
24740,28,38723,MS,"Greenville, MS (Micro)","Avon, MS (PO Boxes)",33
24740,28,38731,MS,"Greenville, MS (Micro)","Chatham, MS",129
24740,28,38744,MS,"Greenville, MS (Micro)","Glen Allan, MS",574
24740,28,38748,MS,"Greenville, MS (Micro)","Hollandale, MS",3836
24740,28,38756,MS,"Greenville, MS (Micro)","Leland, MS",6462
24740,28,38760,MS,"Greenville, MS (Micro)","Metcalfe, MS",929
24780,37,27812,NC,"Greenville, NC (Metro)","Bethel, NC",2358
24780,37,27827,NC,"Greenville, NC (Metro)","Falkland, NC",33
24780,37,27828,NC,"Greenville, NC (Metro)","Farmville, NC",7981
24780,37,27829,NC,"Greenville, NC (Metro)","Fountain, NC",1348
24780,37,27834,NC,"Greenville, NC (Metro)","Greenville, NC",52828
24780,37,27837,NC,"Greenville, NC (Metro)","Grimesland, NC",5601
24780,37,27852,NC,"Greenville, NC (Metro)","Macclesfield, NC",117
24780,37,27858,NC,"Greenville, NC (Metro)","Greenville, NC",55781
24780,37,27871,NC,"Greenville, NC (Metro)","Robersonville, NC",583
24780,37,27879,NC,"Greenville, NC (Metro)","Simpson, NC",311
24780,37,27884,NC,"Greenville, NC (Metro)","Stokes, NC",1282
24780,37,27886,NC,"Greenville, NC (Metro)","Tarboro, NC",340
24780,37,27888,NC,"Greenville, NC (Metro)","Walstonburg, NC",125
24780,37,27889,NC,"Greenville, NC (Metro)","Washington, NC",2258
24780,37,28513,NC,"Greenville, NC (Metro)","Ayden, NC",9822
24780,37,28530,NC,"Greenville, NC (Metro)","Grifton, NC",3836
24780,37,28586,NC,"Greenville, NC (Metro)","Vanceboro, NC",137
24780,37,28590,NC,"Greenville, NC (Metro)","Winterville, NC",23407
24820,39,45303,OH,"Greenville, OH (Micro)","Ansonia, OH",2223
24820,39,45304,OH,"Greenville, OH (Micro)","Arcanum, OH",7198
24820,39,45308,OH,"Greenville, OH (Micro)","Bradford, OH",2862
24820,39,45309,OH,"Greenville, OH (Micro)","Brookville, OH",58
24820,39,45310,OH,"Greenville, OH (Micro)","Burkettsville, OH",74
24820,39,45318,OH,"Greenville, OH (Micro)","Covington, OH",17
24820,39,45328,OH,"Greenville, OH (Micro)","Gettysburg, OH",525
24820,39,45331,OH,"Greenville, OH (Micro)","Greenville, OH",22930
24820,39,45332,OH,"Greenville, OH (Micro)","Hollansburg, OH",612
24820,39,45337,OH,"Greenville, OH (Micro)","Laura, OH",288
24820,39,45346,OH,"Greenville, OH (Micro)","New Madison, OH",2293
24820,39,45347,OH,"Greenville, OH (Micro)","New Paris, OH",602
24820,39,45348,OH,"Greenville, OH (Micro)","New Weston, OH",994
24820,39,45350,OH,"Greenville, OH (Micro)","North Star, OH",106
24820,39,45351,OH,"Greenville, OH (Micro)","Osgood, OH",274
24820,39,45352,OH,"Greenville, OH (Micro)","Palestine, OH",208
24820,39,45358,OH,"Greenville, OH (Micro)","Pitsburg, OH",356
24820,39,45362,OH,"Greenville, OH (Micro)","Rossburg, OH",1076
24820,39,45380,OH,"Greenville, OH (Micro)","Versailles, OH",5477
24820,39,45382,OH,"Greenville, OH (Micro)","West Manchester, OH",221
24820,39,45388,OH,"Greenville, OH (Micro)","Yorkshire, OH",812
24820,39,45390,OH,"Greenville, OH (Micro)","Union City, OH",3461
24820,39,45846,OH,"Greenville, OH (Micro)","Fort Recovery, OH",292
24860,45,29178,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Whitmire, SC",90
24860,45,29322,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Campobello, SC",138
24860,45,29325,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Clinton, SC",15222
24860,45,29332,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Cross Hill, SC",2288
24860,45,29335,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Enoree, SC",592
24860,45,29351,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Joanna, SC",1563
24860,45,29355,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Kinards, SC",480
24860,45,29356,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Landrum, SC",3755
24860,45,29360,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Laurens, SC",20977
24860,45,29370,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Mountville, SC",1045
24860,45,29384,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Waterloo, SC",3945
24860,45,29388,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Woodruff, SC",284
24860,45,29601,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Greenville, SC",10550
24860,45,29605,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Gantt, SC",34414
24860,45,29607,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Greenville, SC",34487
24860,45,29609,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Greenville, SC",27722
24860,45,29611,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Parker, SC",28799
24860,45,29613,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Gville, Greenville, SC",2334
24860,45,29614,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Greenville, SC",2720
24860,45,29615,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Wade Hampton, SC",35151
24860,45,29617,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Berea, SC",25685
24860,45,29621,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Anderson, SC",39101
24860,45,29624,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Anderson, SC",14610
24860,45,29625,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Anderson, SC",27538
24860,45,29626,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Anderson, SC",12364
24860,45,29627,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Belton, SC",18347
24860,45,29630,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Central, SC",14186
24860,45,29631,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Clemson, SC",13318
24860,45,29634,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Clemson University, Clemson, SC",5589
24860,45,29635,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Cleveland, SC",1254
24860,45,29640,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Easley, SC",30574
24860,45,29642,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Easley, SC",29561
24860,45,29643,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Fair Play, SC",639
24860,45,29644,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Fountain Inn, SC",18578
24860,45,29645,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Gray Court, SC",9982
24860,45,29650,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Greer, SC",32571
24860,45,29651,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Greer, SC",26791
24860,45,29654,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Honea Path, SC",7905
24860,45,29655,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Iva, SC",5681
24860,45,29657,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Liberty, SC",15116
24860,45,29661,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Marietta, SC",5648
24860,45,29662,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Mauldin, SC",15090
24860,45,29667,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Norris, SC",269
24860,45,29669,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Pelzer, SC",12387
24860,45,29670,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Pendleton, SC",8673
24860,45,29671,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Pickens, SC",18030
24860,45,29673,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Piedmont, SC",25348
24860,45,29678,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Seneca, SC",0
24860,45,29680,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Simpsonville, SC",27285
24860,45,29681,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Simpsonville, SC",46979
24860,45,29682,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Six Mile, SC",3818
24860,45,29683,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Slater-Marietta, SC",291
24860,45,29684,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Starr, SC",4862
24860,45,29685,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Sunset, SC",1230
24860,45,29687,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Taylors, SC",39561
24860,45,29689,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Townville, SC",3446
24860,45,29690,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Travelers Rest, SC",20914
24860,45,29692,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Ware Shoals, SC",2128
24860,45,29697,SC,"Greenville-Anderson-Mauldin, SC (Metro)","Williamston, SC",12207
24900,28,38736,MS,"Greenwood, MS (Micro)","Doddsville, MS",58
24900,28,38761,MS,"Greenwood, MS (Micro)","Moorhead, MS",38
24900,28,38901,MS,"Greenwood, MS (Micro)","Grenada, MS",313
24900,28,38917,MS,"Greenwood, MS (Micro)","Carrollton, MS",3258
24900,28,38923,MS,"Greenwood, MS (Micro)","Coila, MS",1293
24900,28,38924,MS,"Greenwood, MS (Micro)","Cruger, MS",101
24900,28,38930,MS,"Greenwood, MS (Micro)","Greenwood, MS",25297
24900,28,38940,MS,"Greenwood, MS (Micro)","Holcomb, MS",80
24900,28,38941,MS,"Greenwood, MS (Micro)","Itta Bena, MS",5282
24900,28,38943,MS,"Greenwood, MS (Micro)","Mc Carley, MS",526
24900,28,38944,MS,"Greenwood, MS (Micro)","Minter City, MS",504
24900,28,38945,MS,"Greenwood, MS (Micro)","Money, MS",35
24900,28,38946,MS,"Greenwood, MS (Micro)","Morgan City, MS",362
24900,28,38947,MS,"Greenwood, MS (Micro)","North Carrollton, MS",445
24900,28,38952,MS,"Greenwood, MS (Micro)","Schlater, MS",611
24900,28,38954,MS,"Greenwood, MS (Micro)","Sidon, MS",1514
